Text,True Label,Predicted Label
 we told the president of the maldives we can transform you from climate refugees to climate innovators   said paul van de camp  ceo of dutch docklands ,1,0
instead of restaurants and malls  they go into the nooks and crannies of the capital  approaching every homeless person they meet to offer them a new lease on life ,1,0
 hope for winter  project aims to keep sa warm h the cold winter months in our country remain particularly challenging for poor families and the homeless people on the streets ,1,0
the underprivileged also benefit a great deal at this time when donations and presents are distributed to the homeless and orphanages ,1,0
 we re women that are concerned with the way that women in the world are treated and the way that women behave themselves sometimes  and for me personally  part of my burlesque journey is using burlesque as a form to educate women and as a means for their own sexual expression  ,1,0
homelessness affects all types of people  individuals and families  men and women  the young and old  and ffp is adamant that everyone deserves a place to rest their heads and protect their families from the elements and other hazards of homelessness ,1,0
discrimination of the disabled by society is one of the major problems undermining the progress of democratic practice in the country  it is always the dream of people with disabilities that so long as the disability bill is passed  their position in society will be influenced positively ,1,0
shelter chief executive polly neate said   it s disgraceful that even when families are working every hour they can  they re forced to live through homelessness  ,1,0
 a vagrant even told me that he did not want to return to the streets ever again because of my movie  i mean  how much money can you pay to get a homeless person back on the right track  ,1,0
the hundreds of families that have gathered at the enormous nrg centre in the southern outskirts of houston may have a roof over their heads  but their plight is similar to those who left the middle east for europe  they are refugees  people who have lost their homes  their possessions and  in many cases  their livelihoods ,1,0
this year team hope shoeboxes from ireland will go to street children  orphans  children in hospital  poor families  victims of war and other needy situations in eastern europe and former soviet union eg romania  kosovo  albania and africa eg cameroon  congo  rwanda ,1,0
teach kids to give back  when kang runs summer camps with kids  she includes  contribution fridays   the kids work together as a team to make sandwiches for the homeless and dole out the food in shelters ,1,0
the central market of thessaloniki  cmt  is working on the launch of a project with bulgarian organizations  which is meant to reduce the waste of fruits and vegetables  the goal of the project is to collect fresh produce that is unfit for commerce but is still perfectly fine for consumption  these volumes of produce are then redistributed to initiatives for the support of people in need  such as food banks  the project still has to be approved by the european commission ,1,0
helping out in the community and giving back to those in need are meaningful throughout the year  but especially during the christmas season ,1,0
the problem of what to do about the dreamers  as the immigrants are known  landed back in the court system this week after the us senate debated the matter for several days and failed to approve any legislation ,1,0
but displaced people were not left homeless by developers and government agencies  displacement and resettlement in singapore has been handled with tremendous care  and it is never begun unless replacement homes or flats for the affected are ready ,1,0
pope francis will visit a tiny italian island to greet refugees and immigrants  pray for those who have lost their lives at sea and call for greater solidarity ,1,0
 hero  gives a chance to employees to reach out and help those who are in need   shares cemex treasury operations team lead in asia daisy delos angeles  she also believes that employee volunteerism  like what they do  is indicative of employeecompany s unified mission to demonstrate concern for society ,1,0
balu  an honest  hardworking labourer  who was injured by army shelling about 1993 leading to partial deafness  had latterly resettled in tellipalai  while waiting to cross the kks rd  he was killed by a navy vehicle with  as i learn  defective brakes  driven by a man without a heavy vehicle licence  when development fails the most vulnerable and poor  we have lost our way  it is well to remember tagore in his essay on nationalism    speed comes to its end  the engagement loses its meaning and the hungry heart clamours for food  till at last she comes to the lowly reaper reaping his harvest in the sun  ,1,0
thus  the education  labour market connection is characterised by a vicious circle whereby poor children obtain poor quality education  which in turn limits their participation in the economy and obstructs the next generation s efforts to get a good education  our research has identified lowquality education as the main poverty trap holding back upward mobility of children from poor families ,1,0
he said   i think we can consider introducing a negligible telecom surcharge to be entirely borne by the initiator of a call  in order to protect the poor and vulnerable amongst us  we could structure it to only take effect after the third minute of talk ,1,0
a little bit of funding opened up a world of fun for disabled children at mabel pritchard school in oxford,1,0
 the world today is in need of this  that joy that arises from the encounter with christ in a life of personal and community prayer  in daily listening to the word  in the encounter with brothers and sisters  in a happy fraternal life in the community  including fragility  and in the embrace of the flesh of christ in the poor  prophets of a joy that is born of feeling loved and therefore forgiven   he said may 22 ,1,0
news this month that anglican care spent 4 million buying a christchurch site as a hub for vulnerable youths is a fine example of that communityminded approach  in years to come there may be an interesting contrast between a beautifully restored cathedral that is empty much of the time and a youth hub and revamped city mission that are constantly busy ,1,0
 i and my daughter monica are excited about providing a space for disabled people to be able to get together and earn fair prices for their work   mr rogers said ,1,0
renowned chef feeds rio s homeless with excess olympic food,1,0
the archdioceses of cebu and vancouver in canada hosted the  table of hope  banquet on saturday  january 23   where poor families were also given bags containing canned sardines  one kilo of rice  and a bottle of water ,1,0
these are all examples close to home  but they are not unique  or in isolation  there are millions of maids out there who face the same ordeal faced by the maids i have personally come into contact with  these women are victims of their circumstances  born in poor families  they are doomed to carry the legacy of their poverty all the way through to the furthest of their posterity ,1,0
 we have a wave of refugees fleeing wars and hunger  war and hunger in so many countries of africa  wars and persecution in the middle east   he said  congratulating in particular italy and greece which had been  extremely generous  in their welcome  just like turkey or lebanon ,1,0
 in particular  the programmes to support blind and disabled golf impress me both as an avid golfer and a passionate believer in the  power of sport   to bring people together and transform lives for the better   said mr key ,1,0
kano disabled farmers move from begging to bagging,1,0
the paper demonstrates why stakeholder consultations with a variety of informed actors from businesses  civil society  labour organisations  academia  and others including those who can provide a voice for the most vulnerable  matter  it describes the various mechanisms and processes that countries such as korea  japan  the us and others have introduced to ensure that stakeholders  interests have helped create or balance the broader objectives of trade negotiators ,1,0
finally  there seems to be a ray of hope for the poor and the vulnerable in nigeria s rural communities as far as health care services are concerned  an estimated 70 per cent of nigeria s population who live in the rural areas are said to have higher disease burden  lower income  and are in most need of protection ,1,0
the team will then pack the items into christmas boxes and hand them to homeless and less fortunate people around krugersdorp ,1,0
you do nt need to argue about the security of former president see what s happening today as most of the people are suffering from floods and are homeless and their belongings are destroyed and help those people who in need of this hour you bloody fool minister ,1,0
t is remiss not to mention here that not all scavenging children come from poor families  children hailing from affluent families use dumpsites as playgrounds ,1,0
cold  wet and windy our teams were in the streets late into the early hours feeding homeless men and women ichhretweet4support,1,0
 we have played our part to respond to the emergency  and it is time to release the affected victims   said father george crisafulli  country director for don bosco fambul  an orphanage turned halfway house for homeless sierra leoneans ,1,0
it is often a painful and frustrating experience for your visa to be refused  this is even more worrying in immigrant visa cases where the applicant s plans of permanently settling with their family member in the us or the dv lottery winner s plans of making a new life in the us takes a hit ,1,0
over the years  i have worked very hard getting the word out about this national disgrace  our most vulnerable citizens in longterm care facilities do not have a voice and fate has been able to fill that void by speaking loud and clear for them and their families about abuses in longterm care facilities and  in particular  the overmedication of the patients in those places ,1,0
even though many of these students get selected to subordinate services  the service is capable of uplifting their poor families  h impact,1,0
despite his claims to having a  great heart  and political balls  trump upended the lives of hundreds of thousands of socalled  dreamers   immigrants who were children when their parents came to the us illegally  in a political manoeuvre that revealed neither quality ,1,0
many of us struggle with a particular behavior or trait we just ca nt seem to kick  even though we know it does nt please god  these weaknesses can leave us feeling defeated  hopeless  and full of despair  but there s hope  the transforming power of the holy spirit is still available today  once we surrender our hearts to christ  romans 89 says that  we are not controlled by our sinful nature  ,1,0
real poverty of britain  shocking images of uk in the sixties where poor really meant poor h these hardhitting photographs offer a glimpse into the harrowing daytoday for poor families living in britain during the sixties ,1,0
 this was a very encouraging statement  and it was on this basis that we have been following up by trying to facilitate the return of the refugees back to sri lanka   he added  h still languishing in camps,1,0
local td derek keating said   we need to carry this woman through this very dark and difficult time  clearly this person is in need of medical support ,1,0
though the government took the initiative to allow ultra poor families to buy 30kg rice at tk10 per kg a month during dry season under its fair price card programme  many solvent and welloff families have become the beneficiaries in four villages of the ward ,1,0
one viewer tweeted   eastenders back to its best  has me crying with carmel tonight   while a second viewer wrote   carmel absolutely broke my heart tonight  makes me think about these poor families that get news like this in real life  so many what ifs and why s  this needs to change   ,1,0
if these problems are not tackled there is every chance that another reporter will be back in another 20 years wondering how it is possible that vulnerable children are still being cursed with hunger and a horribly early death ,1,0
children s hour  a program of child foundation inc  requires volunteers to donate at least an hour of their time and worth to kids in need ,1,0
saturdays for homeless children in chow kit are now filled with learning and laughter  thanks to the  region of love   rol  ,1,0
apparently in dr ablow s eyes  people who undergo the transgendered process are broken individuals  in need of repair  there are no transgendered people  only people who are confused and in need of treatment to alleviate their condition ,1,0
bond went out of his way to help the less fortunate  often going on the road with kim to take food to the homeless ,1,0
may you attain nibbana sena  thank you so much for all the good you have done for the disabled,1,0
crooks said she is appealing to persons to be more sympathetic to the homeless and mentally ill  as it could happen to anyone ,1,0
 those  rohingyas  who somehow entered the country by skipping the border regulation  we have decided to give them shelter on a humanitarian grounds  he said  while adding that there are other refugees also receiving aid in bangladesh ,1,0
we also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless  someone who can help them put their situation in perspective and help them communicate with others who could provide support  someone knowledgeable about resources they can access  someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan ,1,0
meanwhile  confused men  women and children walked aimlessly along roads strewn with overturned cars and felled power lines  some gagging from the stench of rotting flesh ,1,0
not only will a lot of poor families have less money to put toward housing  after  say  being kicked off ahcccs and having to foot their own medical bills  but there s concern about cuts to the lowincome housing tax credit  which is currently one of the biggest incentives states have to get developers to build the affordable housing they so desperately need ,1,0
by learning a skill  and then passing it on to others  otoyo is not only changing the narrative around disabled people  his work of knitting has also helped him to overcome the trauma of a decade spent fighting under one of the world s most brutal rebel groups ,1,0
un app lets you know what life as a refugee is like,1,0
poverty has caused thousands of jamaicans to be living on the streets  they rely on the mercy of passersby for  bread   while the hard sidewalk they make their bed  it is estimated that more than 100000 homeless persons live on the streets in jamaica ,1,0
out of place  a man in a suit and his smartly dressed companion walk past a family of migrants drying their clothes on the railing by the sea front at kos,1,0
there were also many larger events which took place  including a 24hour long period of eucharistic adoration and a prayer vigil  additionally   jubilees  were held which centered on  among others  the sick and disabled  catechists  teenagers  deacons  priests  religious  volunteers of mercy  and most recently  the poor and homeless ,1,0
at a ceremony held in accra  she said the presence of disable persons begging on the streets and the absence of ambulance to aid in the transfer of patients in need of critical help  moved her to donate the items ,1,0
the law stipulated 21 rights of the disabled persons  the disabled persons must get the national identity cards and be listed in the voters roll  even they will be able to contest in the polls ,1,0
after a big casino win  mario balotelli gave a homeless man  1000  pa  ,1,0
 in metro manila  7464 families of disabled cyclists were plunged deeper into poverty because their breadwinners have been maimed and are no longer capable to work   pagdilao explained ,1,0
this little girl with her whole life in front of her can not go to school  can not read  can not write  at age seven  she is guilty  of being one of the world s 60 million refugees in the year 2017  the government claims it has implemented  15 years free education  but the reality does not match the words  for preschool children  where government policies have created a completely privatised sector  normal fees are hk2800 per month  completely out of reach for poor families ,1,0
the measures have kept the migrants living in limbo  the overwhelming majority have not been granted asylum and they lead a tenuous existence  often at the whims of the government ,1,0
she was only 26 at the time and looks like a trapped  wounded animal backed into a corner and staring straight down the barrel of a gun  the raw anguish she exudes in that picture emotes the harsh realities of heroin addiction as this truly vulnerable and broken soul cries out for help behind tearfilled eyes ,1,0
 the people of khyber pakhtunkhwa are resilient  i did not see hopelessness on any face   he said ,1,0
her house now holds the memories and keepsakes of a migrant s life well lived  selflessly offering her home and love to more than 100 british foster children and making history in the process  along with her late husband   by being the first black couple in the lambeth council in south london to be allowed to foster white children ,1,0
at the root of this issue there is a fundamental question  how do the notveryintelligent survive in an informationbased freemarket economy  until the left deals with that in an honest  nonpc way  they ll continue to fail the vulnerable ,1,0
the capitalism of our time does not understand the value of the union  because it has forgotten the social nature of the economy  enterprise  life  ties and patents  but perhaps our society does not understand the union because it does not see it fight enough in the  not yet  rights places  in the existential suburbs  among the discarded laborers  among the immigrants  the poor who are under the city walls  or simply it does not understand why corruption has sometimes entered the heart of some trade unionists  do not let this be blocked  ,1,0
a spokesman for cygnet hospital woking  which runs the unit  said   we support some very vulnerable people  to whom we have a duty of care  a key part of which is respecting patients  confidentiality  therefore  it would not be appropriate for us to comment on an individual case ,1,0
idearaya spokesman maryam ramli lee in an interview with malay mail online  september 10  2015  for human rights  idearaya is shining a spotlight on marginalised communities such as refugees and migrant workers  while its focus for philosophy this year would be on educating children to express themselves philosophically ,1,0
the group became so highly concerned with a homeless man whose plight was brought to national attention by the local news station when tropical storm nicole struck the island back in september 2010 that they arranged with the st joseph  s golden age home to have the homeless man admitted as a resident  it was that episode that provided the impetus to make the st joseph  s golden age home christmas treat a now annual charity event on the social commentary group  s calendar ,1,0
i can only think of those poor families and the range of emotions they must be going through to lose their loved ones  just as i did all those years ago ,1,0
in each and every town or city where a caxton local paper is distributed  you will find them immersed in their communities  providing assistance with projects that uplift society  a standout community newspaper initiative is dice  do i care enough   a vital component of the zululand observer  indelibly linked to zululand since 1973  not only is it involved in the care of the vulnerable and dispossessed  but it is active in all spheres of community upliftment wherever the need may be ,1,0
i have been interested and passionate about what i can do to help better the lives of children who are less privileged  i hope to achieve my dream of creating a haven for children in need of education and proper health care ,1,0
 woke up today to see i ve reached 1m followers  so here s to you guys  donating 1 house to a family in need of a home in our gk village ave maria  tanay rizal  my way to say thank you for following me and our way of giving back   she wrote ,1,0
with a mission to  strive every day to create a safe haven where homeless women and children find stability and access to the basic needs of life   the elfreeda foundation launched its open shelter on the 11th of august 2017  in attendance were dignitaries such as  the wife of the vice president of nigeria  her excellency dolapo osinbajo  the governor of imo state  his excellency owelle anayo rochas okorocha  oon   wife of the governor of imo state  nneoma nkechi rochas okorocha  wife of the governor of enugu state  monica ugwuanyi  the chief of staff of the imo state government  honorable uche nwosu  publisher of genevieve magazine  betty irabor amongst others ,1,0
canada has managed to accept immigrants  yet it keeps its citizens happy at the same time  in fact  the only populist revolution was proimmigrant  it can all be managed  in a humane way  feeling the pain of those who have left their homes in search of peace or prosperity ,1,0
 in the main it was a financial decision but at the same time  i ve always thought about supporting homeless people in the past   he said ,1,0
for now the families are staying with friends and family  during the day they clean up the debris left by the fire  hoping that someone will come to their rescue  they received emergency relief packs  but they are still in need of clothes  beds  blankets and kitchen appliances ,1,0
new startup the monthly cois raising money to roll out a subscription service where women can order 100 per cent cotton tampons online and have them delivered to their doorstep  every purchase will see a box of tampons donated to a women in need ,1,0
